price,postal_code,longitude,latitude,region,province,municipality,crime_rate,population_km,prosperity_index,type_of_property,subtype_of_property,state_of_the_building,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,number_of_facades,swimming_pool,crimes,ext_area
395000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,house,house,excellent,4,140.0,1,0.0,0,2.0,0.0,6381.0,40.0
219000,8434,51.15486680637328,2.7761610348929397,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,house,house,good,2,50.0,0,1.0,0,3.0,0.0,396.0,0.0
729000,2820,51.027021221986644,4.54466040398519,région flamande,antwerpen,bonheiden,6.859065614080497,529.412143551196,136.0,house,house,good,4,222.0,1,0.0,0,4.0,0.0,106.0,0.0
250000,6887,49.80995012801415,5.315139327987978,région wallonne,luxembourg,herbeumont,14.857142857142858,29.9553618891008,92.0,house,town_house,good,3,209.0,0,0.0,0,4.0,0.0,26.0,0.0
365000,8500,50.81548648715903,3.276541129725285,région flamande,flandre occidentale (la),kortrijk,31.262495001999202,991.805423321235,103.0,apartment,loft,good,1,126.0,0,0.0,0,2.0,0.0,2502.0,0.0
175000,6061,50.40703507741261,4.474362856677057,région wallonne,hainaut (le),charleroi,50.85600180107869,1984.71493052662,72.0,house,house,good,2,175.0,0,0.0,0,2.0,0.0,10391.0,0.0
299500,2547,51.12769847424817,4.497806447410268,région flamande,antwerpen,lint,14.22692533803645,1505.14403547079,128.0,apartment,ground_floor,good,2,78.0,0,0.0,0,4.0,0.0,121.0,48.0
1370000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,3,110.0,1,1.0,0,3.0,0.0,803.0,0.0
1195000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,penthouse,excellent,3,125.0,1,0.0,0,2.0,0.0,803.0,0.0
365000,9280,50.99414481507905,4.137729814030584,région flamande,flandre orientale (la),lebbeke,11.216910115160276,734.6916111909,108.0,house,house,good,2,150.0,0,0.0,0,3.0,0.0,225.0,20.0
180000,9900,51.19431839992802,3.5623319136868963,région flamande,flandre orientale (la),eeklo,27.052363733761883,735.687300613831,100.0,house,house,renovation,3,151.0,0,0.0,0,2.0,0.0,606.0,0.0
545000,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,185.0,0,0.0,0,2.0,0.0,20886.0,4.0
645000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,2,85.0,0,0.0,0,2.0,0.0,803.0,0.0
529000,2590,51.10495876136289,4.654716228104271,région flamande,antwerpen,berlaar,10.861454274106624,491.76478483833,107.0,house,house,excellent,4,220.0,0,0.0,0,3.0,0.0,131.0,150.0
439000,1790,50.91260930190065,4.106537553803077,région flamande,brabant flamand (le),affligem,15.749761922203502,761.698936249577,116.0,house,house,excellent,3,168.0,1,0.0,0,3.0,0.0,215.0,270.0
675000,8780,50.93059447967373,3.3372204211631344,région flamande,flandre occidentale (la),oostrozebeke,7.688492063492063,482.072365972793,100.0,house,house,good,4,284.0,0,0.0,0,3.0,0.0,62.0,0.0
359000,8450,51.23671218246712,2.9773784952722453,région flamande,flandre occidentale (la),bredene,24.642464246424645,1275.61393130391,106.0,apartment,duplex,excellent,3,175.0,0,0.0,0,2.0,0.0,448.0,1.0
299000,8370,51.29837935392511,3.14160121764503,région flamande,flandre occidentale (la),blankenberge,31.56768325307651,1081.02201932326,102.0,apartment,apartment,good,2,70.0,0,0.0,0,2.0,0.0,649.0,5.0
429000,2830,51.063785840068654,4.360048181748833,région flamande,antwerpen,willebroek,13.947890116114415,1032.23252769767,100.0,house,house,good,3,147.0,0,0.0,0,3.0,0.0,394.0,0.0
320376,7170,50.50169979774876,4.2454380952875646,région wallonne,hainaut (le),manage,18.458602953376474,1240.72428901527,82.0,house,house,good,3,187.0,0,0.0,0,3.0,0.0,445.0,505.0
189000,8420,51.29866846302454,3.0922383231618036,région flamande,flandre occidentale (la),de haan,17.534203491114955,275.627745549689,117.0,apartment,apartment,excellent,1,36.0,0,0.0,0,1.0,0.0,223.0,0.0
179000,1350,50.682127504134996,4.943561142913658,région wallonne,brabant wallon (le),orp-jauche,11.875962172861227,179.022693971059,108.0,apartment,apartment,renovation,2,97.0,0,0.0,0,2.0,0.0,108.0,20.0
249000,4520,50.54868891995823,5.181242811816953,région wallonne,liège,wanze,14.70378301213419,318.154610605326,105.0,house,house,good,3,150.0,0,0.0,0,3.0,0.0,206.0,328.0
225000,2290,51.21766611526779,4.772892306400321,région flamande,antwerpen,vorselaar,9.33532486930545,290.83985855640304,108.0,apartment,apartment,good,2,98.0,0,0.0,0,4.0,0.0,75.0,0.0
185000,7866,50.68396490547971,3.8632562963582977,région wallonne,hainaut (le),lessines,15.105417667467307,257.803541894541,92.0,house,house,renovation,2,105.0,0,0.0,0,3.0,0.0,283.0,0.0
339000,9620,50.86893462600802,3.790568577398006,région flamande,flandre orientale (la),zottegem,18.764465016912943,488.761972623482,116.0,house,house,renovation,4,184.0,0,0.0,0,3.0,0.0,527.0,0.0
115000,8500,50.81548648715903,3.276541129725285,région flamande,flandre occidentale (la),kortrijk,31.262495001999202,991.805423321235,103.0,apartment,apartment,good,1,59.0,0,0.0,0,2.0,0.0,2502.0,0.0
395000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,duplex,good,3,186.0,0,0.0,0,2.0,0.0,12242.0,8.0
194000,8430,51.17815500112932,2.8368380598056255,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,apartment,good,2,68.0,0,1.0,0,2.0,0.0,396.0,0.0
465000,9230,51.00236028375542,3.8707194000984635,région flamande,flandre orientale (la),wetteren,18.879821958456976,728.29406785572,106.0,apartment,apartment,good,3,185.0,0,0.0,0,2.0,0.0,509.0,22.0
259000,1600,50.78100238757931,4.2506966915186215,région flamande,brabant flamand (le),sint-pieters-leeuw,19.137577002053387,898.1372007420371,96.0,apartment,apartment,good,2,98.0,0,0.0,0,2.0,0.0,699.0,4.0
205000,8850,50.9707202465605,3.204586319277043,région flamande,flandre occidentale (la),ardooie,15.285943345804384,267.90801868603296,102.0,house,house,renovation,3,128.0,0,0.0,0,4.0,0.0,143.0,820.0
269000,4020,50.639959100598105,5.638561209383813,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,town_house,good,3,100.0,0,0.0,0,3.0,1.0,14317.0,490.0
235000,4101,50.61819164237959,5.497986977613582,région wallonne,liège,seraing,37.002458531727505,1823.3599286567098,77.0,house,house,renovation,4,110.0,0,0.0,0,2.0,0.0,2378.0,195.0
455000,6211,50.503548344357434,4.482079376421948,région wallonne,hainaut (le),les bons villers,21.072397245983726,223.099243205754,112.0,house,house,excellent,3,147.0,0,0.0,0,4.0,0.0,202.0,660.0
495000,6700,49.68523319258533,5.7415202000238965,région wallonne,luxembourg,arlon,21.846055573299264,262.979424677956,114.0,house,house,good,6,500.0,0,0.0,0,4.0,0.0,684.0,0.0
695000,8301,51.31166474283851,3.2588654806261412,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,renovation,2,69.0,0,0.0,0,2.0,0.0,803.0,16.0
415000,3000,50.85734711667344,4.691098755030863,région flamande,brabant flamand (le),leuven,41.60216904306358,1808.58488079449,114.0,apartment,apartment,good,3,114.0,0,0.0,0,2.0,0.0,4327.0,2.0
610000,8670,51.121346604412906,2.700626980557324,région flamande,flandre occidentale (la),koksijde,21.62814443516198,427.834882661131,137.0,house,villa,excellent,4,354.0,0,0.0,0,4.0,0.0,466.0,448.0
1495000,9880,51.09151927680345,3.4195278281906196,région flamande,flandre orientale (la),aalter,14.57011447947091,248.53767281928998,115.0,house,villa,excellent,6,238.0,1,0.0,1,4.0,0.0,434.0,0.0
185000,5190,50.45878087705008,4.689321690925804,région wallonne,namur,jemeppe-sur-sambre,19.193758127438233,409.536768221702,97.0,house,house,good,2,115.0,0,0.0,0,3.0,0.0,369.0,0.0
475000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,1,59.0,0,0.0,0,2.0,0.0,803.0,0.0
219000,8900,50.855344107999336,2.8957068009838367,région flamande,flandre occidentale (la),ieper,16.286919831223628,270.43477627821,100.0,apartment,apartment,good,2,90.0,0,0.0,0,2.0,0.0,579.0,0.0
270000,8430,51.17815500112932,2.8368380598056255,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,apartment,good,2,92.0,0,0.0,0,3.0,0.0,396.0,4.0
395000,2100,51.215898155997046,4.46823712928013,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,town_house,renovation,3,255.0,0,0.0,0,2.0,0.0,20886.0,140.0
399000,8370,51.29837935392511,3.14160121764503,région flamande,flandre occidentale (la),blankenberge,31.56768325307651,1081.02201932326,102.0,apartment,apartment,good,2,82.0,0,1.0,0,2.0,0.0,649.0,0.0
179900,6230,50.51181207915504,4.390802624362681,région wallonne,hainaut (le),pont-à-celles,17.280453257790366,314.608158746749,107.0,house,house,renovation,3,230.0,0,0.0,0,2.0,0.0,305.0,588.0
249000,2570,51.095719546804055,4.514141623555746,région flamande,antwerpen,duffel,15.059240394197763,799.267905645499,114.0,house,house,renovation,4,177.0,0,0.0,0,2.0,0.0,272.0,0.0
750000,8370,51.29837935392511,3.14160121764503,région flamande,flandre occidentale (la),blankenberge,31.56768325307651,1081.02201932326,102.0,apartment,apartment,good,2,200.0,1,0.0,0,2.0,0.0,649.0,19.0
440000,2970,51.25282552271659,4.594469949585567,région flamande,antwerpen,schilde,14.518431025148876,563.023137482802,138.0,house,house,good,5,217.0,1,0.0,0,3.0,0.0,295.0,0.0
697500,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,penthouse,good,3,147.0,0,0.0,0,2.0,0.0,20886.0,13.0
199000,4400,50.593410925357574,5.430129978484226,région wallonne,liège,flémalle,22.924227834975188,738.411543919489,88.0,house,house,good,2,136.0,0,0.0,0,2.0,0.0,619.0,140.0
285000,2500,51.13160180554329,4.561792200549251,région flamande,antwerpen,lier,22.63805286574195,766.455002592227,109.0,house,house,good,4,125.0,0,1.0,0,2.0,0.0,865.0,50.0
245000,9050,51.03750198876654,3.7710482317047225,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,renovation,2,106.0,0,0.0,0,2.0,0.0,12242.0,0.0
199000,7500,50.604136689758725,3.389009268205489,région wallonne,hainaut (le),tournai,30.793243282667678,318.349544893288,95.0,apartment,ground_floor,good,1,118.0,0,0.0,0,2.0,0.0,2111.0,85.0
125000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,flat_studio,good,1,25.0,0,0.0,0,2.0,0.0,12242.0,0.0
135000,4470,50.59670713269878,5.360581366085947,région wallonne,liège,saint-georges-sur-meuse,19.778699861687414,345.476720603085,98.0,house,house,renovation,2,85.0,0,0.0,0,2.0,0.0,143.0,180.0
459000,8840,50.96684101290582,3.0048781500757906,région flamande,flandre occidentale (la),staden,8.478205018412265,249.427589634903,95.0,house,house,good,4,223.0,0,0.0,0,4.0,0.0,99.0,0.0
89000,4420,50.629837917805894,5.535060559845203,région wallonne,liège,saint-nicolas,24.662120779061695,3546.4469281913603,75.0,house,house,renovation,2,80.0,0,0.0,0,3.0,0.0,604.0,0.0
200000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,flat_studio,good,1,27.0,0,1.0,0,2.0,0.0,12242.0,0.0
249000,8670,51.121346604412906,2.700626980557324,région flamande,flandre occidentale (la),koksijde,21.62814443516198,427.834882661131,137.0,apartment,apartment,renovation,3,106.0,0,0.0,0,2.0,0.0,466.0,0.0
1285000,9991,51.18218511767298,3.502766008215296,région flamande,flandre orientale (la),maldegem,16.00387972841901,258.75848423830996,104.0,house,villa,excellent,4,330.0,0,0.0,0,4.0,1.0,396.0,0.0
239000,8800,50.94625796358603,3.1177834512642963,région flamande,flandre occidentale (la),roeselare,22.833599951706862,1097.11095990371,100.0,apartment,apartment,good,2,101.0,0,0.0,0,2.0,0.0,1513.0,10.0
400000,1495,50.549583794306336,4.535360186118476,région wallonne,brabant wallon (le),villers-la-ville,14.306280367104552,231.39275578695302,114.0,house,house,good,4,264.0,1,0.0,0,4.0,0.0,159.0,552.0
795000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,2,178.0,0,0.0,0,4.0,0.0,12242.0,0.0
189000,3300,50.80922727420936,4.941172558459968,région flamande,brabant flamand (le),tienen,19.162953445777863,502.68584658942103,105.0,apartment,ground_floor,excellent,1,85.0,0,0.0,0,2.0,0.0,701.0,0.0
215000,3000,50.85734711667344,4.691098755030863,région flamande,brabant flamand (le),leuven,41.60216904306358,1808.58488079449,114.0,apartment,apartment,good,1,22.0,0,0.0,0,2.0,0.0,4327.0,0.0
419000,2018,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,110.0,0,0.0,0,2.0,0.0,20886.0,27.0
598000,8301,51.31166474283851,3.2588654806261412,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,2,96.0,0,0.0,0,2.0,0.0,803.0,4.0
355000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,2,91.0,1,0.0,0,2.0,0.0,12242.0,14.0
1780000,1390,50.75149334838617,4.673104738692169,région wallonne,brabant wallon (le),grez-doiceau,12.44311717861206,253.16004086921802,123.0,house,exceptional_property,excellent,5,463.0,1,0.0,0,4.0,1.0,175.0,120.0
195000,2100,51.215898155997046,4.46823712928013,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,74.0,0,0.0,0,2.0,0.0,20886.0,1.0
410000,3401,50.718032360518414,5.087728599429149,région flamande,brabant flamand (le),landen,14.765100671140939,307.49678089893797,110.0,house,house,good,3,311.0,0,0.0,0,3.0,0.0,242.0,0.0
290000,9230,51.00236028375542,3.8707194000984635,région flamande,flandre orientale (la),wetteren,18.879821958456976,728.29406785572,106.0,house,house,excellent,2,137.0,1,0.0,0,2.0,0.0,509.0,0.0
300000,9041,51.103064477304066,3.772807392554319,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,excellent,2,87.0,1,0.0,0,2.0,0.0,12242.0,15.0
199000,2140,51.2119968157408,4.444865773892291,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,house,good,4,100.0,0,0.0,0,4.0,0.0,20886.0,0.0
369000,1790,50.91260930190065,4.106537553803077,région flamande,brabant flamand (le),affligem,15.749761922203502,761.698936249577,116.0,house,house,good,3,190.0,0,0.0,0,4.0,0.0,215.0,0.0
900000,1651,50.76610927459038,4.2794918593238735,région flamande,brabant flamand (le),beersel,18.67572156196944,871.8292863196581,114.0,house,house,good,4,194.0,1,0.0,0,4.0,0.0,495.0,0.0
360000,8000,51.232646001171425,3.2071828570336303,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,house,mansion,renovation,2,174.0,0,0.0,1,2.0,0.0,3539.0,0.0
235000,9400,50.85407606035612,3.9665052522195245,région flamande,flandre orientale (la),ninove,14.96419988603424,552.019453273303,104.0,house,house,good,2,80.0,0,0.0,0,2.0,0.0,604.0,53.0
449500,3680,51.09916661611053,5.703826568360952,région flamande,limbourg (le),maaseik,9.565116369128296,334.56471320848,100.0,house,house,good,4,236.0,0,0.0,0,4.0,0.0,247.0,0.0
187000,2020,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,84.0,0,0.0,0,2.0,0.0,20886.0,0.0
249000,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,duplex,excellent,1,61.0,0,0.0,0,2.0,0.0,20886.0,0.0
400000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,house,house,good,4,185.0,0,0.0,0,2.0,0.0,6381.0,155.0
369000,1140,50.87001921742844,4.408236007087518,région de bruxelles-capitale,région de bruxelles-capitale,evere,28.09833311226069,8826.439120907431,73.0,apartment,apartment,excellent,3,135.0,0,0.0,0,2.0,0.0,1271.0,30.0
445000,3140,51.00520268020055,4.654303955797991,région flamande,brabant flamand (le),keerbergen,9.023913370431643,717.159405908557,147.0,apartment,apartment,good,2,114.0,0,0.0,0,3.0,0.0,120.0,0.0
595000,8570,50.84340914962332,3.464043077530356,région flamande,flandre occidentale (la),anzegem,11.090573012939002,357.65647647927,108.0,house,mansion,renovation,3,275.0,0,0.0,0,3.0,0.0,168.0,0.0
109000,2060,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,flat_studio,renovation,1,27.0,0,0.0,0,2.0,0.0,20886.0,6.0
548000,4900,50.472024262928485,5.86707384966682,région wallonne,liège,spa,16.10273134936812,246.22719929735402,97.0,house,villa,excellent,4,190.0,0,0.0,0,2.0,0.0,158.0,34.0
155000,4032,50.614135660989234,5.623582074795952,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,house,good,2,82.0,0,0.0,0,2.0,0.0,14317.0,48.0
299000,8430,51.17815500112932,2.8368380598056255,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,house,house,good,3,160.0,0,0.0,0,3.0,0.0,396.0,286.0
1365000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,house,house,excellent,3,155.0,1,0.0,0,2.0,0.0,803.0,0.0
235000,9300,50.941780843882924,4.047007532896995,région flamande,flandre orientale (la),aalst,18.682345183801306,1156.87598097508,105.0,house,house,good,2,134.0,0,0.0,0,2.0,0.0,1700.0,0.0
580000,6700,49.68523319258533,5.7415202000238965,région wallonne,luxembourg,arlon,21.846055573299264,262.979424677956,114.0,house,house,good,5,347.0,0,0.0,0,2.0,0.0,684.0,32.0
295000,5190,50.45878087705008,4.689321690925804,région wallonne,namur,jemeppe-sur-sambre,19.193758127438233,409.536768221702,97.0,house,house,excellent,3,163.0,0,0.0,0,3.0,0.0,369.0,0.0
295000,2140,51.2119968157408,4.444865773892291,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,house,good,4,193.0,0,0.0,0,3.0,0.0,20886.0,0.0
369000,3080,50.821168109569065,4.504921690627695,région flamande,brabant flamand (le),tervuren,15.209949300168999,686.418415823514,129.0,house,house,excellent,3,173.0,0,0.0,0,4.0,0.0,351.0,0.0
184000,9200,51.03696478515703,4.084093700934431,région flamande,flandre orientale (la),dendermonde,18.014199427784256,834.791572173574,107.0,apartment,ground_floor,good,2,80.0,0,0.0,0,2.0,0.0,850.0,0.0
245000,9473,50.89809663996499,4.050302142583166,région flamande,flandre orientale (la),denderleeuw,20.56420972644377,1518.6613738548199,101.0,apartment,apartment,good,2,91.0,0,0.0,0,4.0,0.0,433.0,2.0
395500,9420,50.916766900692416,3.965005574250437,région flamande,flandre orientale (la),erpe-mere,11.27873221339171,610.635283002413,115.0,house,house,excellent,3,131.0,1,0.0,0,2.0,0.0,237.0,75.0
219000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,good,1,86.0,0,0.0,0,2.0,0.0,2330.0,2.0
159000,8820,51.062335838080806,3.095483897636927,région flamande,flandre occidentale (la),torhout,11.113761030288577,462.54953819508603,103.0,apartment,apartment,good,1,73.0,0,0.0,0,2.0,0.0,233.0,0.0
299000,8790,50.878530359819216,3.426441012327737,région flamande,flandre occidentale (la),waregem,14.676100707553065,898.816906432075,106.0,house,house,good,2,130.0,0,0.0,0,3.0,0.0,587.0,53.0
465000,9200,51.03696478515703,4.084093700934431,région flamande,flandre orientale (la),dendermonde,18.014199427784256,834.791572173574,107.0,house,house,excellent,3,151.0,0,0.0,0,3.0,0.0,850.0,300.0
479000,8470,51.1562401145374,2.9597453837462373,région flamande,flandre occidentale (la),gistel,11.515844495262986,285.806435514059,104.0,house,villa,good,3,188.0,0,0.0,0,4.0,0.0,141.0,0.0
